name,latency,read_uncached,write,price
Micron Technology 16KTS1G64HZ-1G6E1 8GB,30,12549,9124,NA
Micron Technology 18JSF1G72AZ-1G6E1 8GB,28,11749,7254,NA
Micron Technology 18JSF1G72AZ-1G9P1 8GB,27,13980,9902,NA
Micron Technology 18JSF25672AY-1G4D1 2GB,27,11721,9746,NA
Micron Technology 18JSF25672AZ-1G4F1 2GB,27,13720,8091,NA
Micron Technology 18JSF25672AZ-1G4G1 2GB,29,12551,7860,NA
Micron Technology 18JSF51272AZ-1G6K1 4GB,28,14444,9987,NA
Micron Technology 18JSF51272AZ-1G6M1 4GB,32,9467,8933,NA
Micron Technology 18KSF1G72AZ-1G4E1 8GB,27,14281,8699,NA
Micron Technology 18KSF1G72AZ-1G6E1 8GB,31,12081,8206,NA
Micron Technology 18KSF1G72AZ-1G6P1 8GB,25,13079,7847,NA
Micron Technology 18KSF51272AZ-1G6K1 4GB,33,9883,8605,NA
Micron Technology 36JSF1G72PZ-1G6K1 8GB,30,10030,8320,NA
Micron Technology 36JSF1G72PZ-1G6M1 8GB,29,10964,10365,NA
Micron Technology 36JSF1G72PZ-1G9K1 8GB,26,12667,9510,NA
Micron Technology 36JSF2G72PZ-1G6E1 16GB,41,8802,5790,NA
Micron Technology 36JSF2G72PZ-1G9E1 16GB,35,10356,7238,NA
Micron Technology 36JSF2G72PZ-1G9N1 16GB,43,9631,7713,NA
Micron Technology 36JSZF1G72PZ-1G4D1 8GB,30,9413,7557,NA
Micron Technology 36JSZF51272DZ1G1F1 4GB,31,9772,9037,NA
Micron Technology 36JSZF51272PZ1G4F1 4GB,28,11254,8246,NA
Micron Technology 36JSZF51272PZ1G4G1 4GB,38,6966,6536,NA
Micron Technology 36KSF1G72PZ-1G6K1 8GB,33,9513,9165,NA
Micron Technology 36KSF2G72PZ-1G4E1 16GB,37,8322,5990,NA
Micron Technology 36KSF2G72PZ-1G6E1 16GB,42,8507,7158,NA
Micron Technology 4JTF12864AZ-1G4D1 1GB,26,13826,7579,NA
Micron Technology 4JTF25664AZ-1G6E1 2GB,27,13338,8740,NA
Micron Technology 512M6416V69AD2J15E 4GB,25,13230,7987,NA
Micron Technology 8JSF25664HZ-1G4D1 2GB,27,10753,7278,NA
Micron Technology 8JTF25664AZ-1G4D1 2GB,27,12625,7584,NA
Micron Technology 8JTF25664AZ-1G4H1 2GB,25,14014,7963,NA
Micron Technology 8JTF25664AZ-1G4M1 2GB,26,11603,7364,NA
Micron Technology 8JTF25664AZ-1G6M1 2GB,33,11698,8294,NA
Micron Technology 8JTF25664HZ-1G4H1 2GB,26,10240,7755,NA
Micron Technology 8JTF25664HZ-1G4M1 2GB,30,10427,7099,NA
Micron Technology 8JTF25664HZ-1G6M1 2GB,31,10466,7246,NA
Micron Technology 8JTF51264AZ-1G6E1 4GB,27,13312,7980,$18.53
Micron Technology 8KTF25664HZ-1G4M1 2GB,35,8605,6623,NA
Micron Technology 8KTF25664HZ-1G6M1 2GB,26,13078,7878,$6.00*
Micron Technology 8KTF51264AZ-1G6E1 4GB,27,13222,7637,NA
Micron Technology 8KTF51264AZ-1G6P1 4GB,26,12081,6919,$24.50*
Micron Technology 8KTF51264AZ-1G9P1 4GB,27,15013,9635,NA
Micron Technology 8KTF51264HZ-1G6E1 4GB,29,12063,7879,NA
Micron Technology 8KTF51264HZ-1G6E2 4GB,29,12794,7689,$45.27
Micron Technology 8KTF51264HZ-1G6J1 4GB,33,10881,7464,NA
Micron Technology 8KTF51264HZ-1G6N1 4GB,28,12359,7779,NA
Micron Technology 8KTF51264HZ-1G6P1 4GB,29,12159,7452,NA
Micron Technology 8KTF51264HZ-1G9E2 4GB,24,14790,10275,$26.00
Micron Technology 8KTF51264HZ-1G9P1 4GB,35,11174,7785,NA
Micron Technology 8KTF51264HZ-1G9P2 4GB,25,14454,9741,NA
Micron Technology 9JSF12872AZ-1G4G1 1GB,35,8358,7793,NA
Micron Technology 9JSF51272AZ-1G9E2 4GB,35,11755,8344,NA
Micron Technology 9KSF51272AZ-1G6P1 4GB,38,7940,7415,NA
Micron Technology ITC 4GB,27,12796,7093,NA
Micron Technology M393B5273DH0-YKO 8GB,30,12263,9299,NA
Micron Technology V01D3L84GB52852813 4GB,28,13478,7624,NA
Mushkin 97[2/7]2020A 8GB,32,10451,7918,NA
Mushkin 99(2/7/4)165(R) 4GB,27,13657,8650,NA
Mushkin 991586 2GB,26,13815,7937,$9.99*
Mushkin 991768 (996768) 2GB,26,12836,8274,$21.97*
Mushkin 991769 (996769) 4GB,26,13164,8346,$22.24
Mushkin 991770 (996770) 4GB,26,12421,6656,$22.91
Mushkin 991770 (998770) 4GB,27,13028,8150,$72.89*
Mushkin 991770 4GB,26,12925,8160,$20.99*
Mushkin 991776 (996776) 4GB,23,14257,9098,$71.99*
Mushkin 991776 (998776) 4GB,24,12659,7184,$129.99*
Mushkin 991782 (996782) 2GB,24,14362,9238,NA
Mushkin 991981 (996981) 4GB,25,15318,9464,$62.99*
Mushkin 991982 (996982) 4GB,25,13547,8255,$79.99*
Mushkin 991988 (996988) 4GB,23,13928,8857,$83.89
Mushkin 991988S (996988S) 4GB,27,11633,7122,NA
Mushkin 991989 (996989) 4GB,24,13798,8941,NA
Mushkin 991990 (996990) 4GB,21,15517,11175,$102.99*
Mushkin 991991 (996991) 4GB,21,14545,11286,$109.99*
Mushkin 991995 (996995) 4GB,25,13822,8833,$89.84
Mushkin 991995S (996995S) 4GB,26,14728,8742,NA
Mushkin 991996 (996996) 4GB,20,16780,11625,$49.99*
Mushkin 991997 (996997) 4GB,21,16301,11591,$79.99*
Mushkin 992000 (997000) 4GB,21,12723,7617,$79.99*
Mushkin 992002 (997002) 4GB,26,13682,8270,$37.48*
Mushkin 992005 (997005) 4GB,24,14396,9165,$44.81*
Mushkin 992006 (997006) 4GB,23,13684,8083,$55.99*
Mushkin 992007 (997007) 4GB,22,15405,10234,$49.99*
Mushkin 992008 (997008) 4GB,24,14180,10139,$74.99*
Mushkin 992015 (997015) 4GB,22,16098,11149,$89.99*
Mushkin 992017 (997017) 8GB,28,12907,7649,$40.03
Mushkin 992018 (997018) 8GB,26,13467,8330,$77.41
Mushkin 992020 (997020) 8GB,29,10329,6385,$40.03
Mushkin 992027 4GB,35,10387,7193,NA
Mushkin 992030 (997030) 4GB,26,13601,8590,$22.54
Mushkin 992030 4GB,26,14536,9741,$34.99*
Mushkin 992038 8GB,29,11742,7812,$39.99
Mushkin 992043 (997043) 4GB,24,14919,9051,$52.99*
Mushkin 992043S (997043S) 4GB,23,12504,6554,NA
Mushkin 992050 (997050) 8GB,25,14104,8507,$119.99*
Mushkin 992055 (997055) 8GB,26,12761,7563,$95.99*
Mushkin 992056 (997056) 4GB,21,15874,10017,NA
Mushkin 992067 (997067) 8GB,26,13553,9320,$92.89*
Mushkin 992069 (997069) 8GB,25,14329,9362,$119.89*
Mushkin 992069S (997069S) 8GB,25,15376,9757,NA
Mushkin 992070 (997070) 8GB,23,15211,10128,$87.99*
Mushkin 992071 (997071) 8GB,21,17530,11702,$144.99*
Mushkin 992072 (997072) 8GB,24,14872,10575,$82.99*
Mushkin 992073 (997073) 8GB,23,15360,10516,$90.99*
Mushkin 992074 (997074) 8GB,25,12365,7160,$40.24
Mushkin 992083 (997083) 4GB,23,17407,10746,$62.99*
Mushkin 992084 (997084) 4GB,20,17671,12312,$89.99*
Mushkin 992091 (997091) 8GB,23,11049,6121,NA
Mushkin 992092 (997092) 4GB,22,15484,10154,$54.98*
Mushkin 992099 8GB,27,11922,9305,$50.99*
Mushkin 992102 (997102) 8GB,23,15679,9976,$169.99*
Mushkin 992103 (997103) 8GB,24,13727,8850,$162.99*
Mushkin 992104 (997104) 8GB,23,15176,10074,$178.99*
Mushkin 992105 (997105) 8GB,25,14588,9818,$159.99*
Mushkin 992106 (997106) 8GB,27,14261,8670,NA
Mushkin 992110 (997110) 8GB,26,14550,9681,$52.49*
Mushkin 992110S (997110S) 8GB,25,14898,10284,NA
Mushkin 992119 (997119) 8GB,26,12608,8246,NA
Mushkin 992121 (997121) 8GB,23,16285,11153,$124.99*
Mushkin 992121R (997121R) 8GB,21,18064,12186,NA
Mushkin 992122 (997122) 8GB,25,15247,9368,$114.99*
Mushkin 992122R (997122R) 8GB,25,15037,10421,NA
Mushkin 992123 (997123) 8GB,21,17814,12160,$95.99*
Mushkin 992123R (997123R) 8GB,24,15622,11025,NA
Mushkin 992124 (997124) 8GB,23,15850,9520,$87.99*
Mushkin 992124R (997124R) 8GB,24,15594,10865,NA
Mushkin 992125 (997125) 8GB,25,14815,9675,$91.99*
Mushkin 992125R (997125R) 8GB,23,15531,11175,NA
Mushkin 992126R (997126R) 4GB,21,17015,9654,NA
Mushkin 992164 (997164) 4GB,21,18323,11765,$52.99*
Mushkin 993990 4GB,31,7671,7395,NA
Mushkin 993995 4GB,25,13680,9634,$84.54*
Mushkin 993996 4GB,22,13695,11467,$105.99*
Mushkin 993997 4GB,24,13903,10362,$179.99*
Mushkin 993999 4GB,24,14746,10453,$179.99*
Mushkin 994007 4GB,24,12728,11191,$99.99*
Mushkin 994015 4GB,27,13032,10137,$169.99*
Mushkin 994018 8GB,29,11015,9970,$187.98*
Mushkin 994031 8GB,25,12941,7344,$159.99*
Mushkin 994043 4GB,26,14580,9306,$95.99*
Mushkin 994046 4GB,22,17340,11001,$110.99*
Mushkin 994052 4GB,20,17138,11739,$129.99*
Mushkin 994055 8GB,28,12934,9090,$216.99*
Mushkin 994056 4GB,24,14559,10375,NA
Mushkin 994069 8GB,24,15199,10070,$179.84*
Mushkin 994070 8GB,24,15174,10528,$177.99*
Mushkin 994071 8GB,23,17455,11542,$204.99*
Mushkin 994072 8GB,25,15785,10437,$169.99*
Mushkin 994074 8GB,26,14702,9638,$179.89*
Mushkin 994083 4GB,21,16056,11689,$124.99*
Mushkin 994084 4GB,21,16032,12359,$149.99*
Mushkin 994092 4GB,23,14959,10804,$114.95*
Mushkin 994102 8GB,27,14195,9799,$329.99*
Mushkin 994105 8GB,22,13980,12094,$294.99*
Mushkin 994121 8GB,30,11784,10191,$206.99*
Mushkin 994122 8GB,23,17375,11488,$234.99*
Mushkin 994122R 8GB,21,15897,12595,$379.99*
Mushkin 994123 8GB,24,15133,11160,$179.89*
Mushkin 994123R 8GB,28,12696,10148,NA
Mushkin 994125R 8GB,28,13258,9448,$170.93*
Mushkin 994126S 4GB,21,17062,11493,NA
Mushkin 994127S 4GB,24,16345,10535,NA
Mushkin 994164 4GB,20,19300,11922,NA
Mushkin 996778CH 2GB,24,13080,8716,NA
Mushkin 999015 4GB,24,13148,7854,NA
Mushkin 99[1/6/3]988(E/F) 4GB,26,13378,7348,NA
Mushkin 99[1/6/3]996(F) 4GB,23,16127,10120,NA
Mushkin 99[1/6/8/3]995(S) 4GB,22,17775,11921,NA
Mushkin 99[2/7/4]031 8GB,27,14091,9264,$73.99*
Mushkin 99[2/7/4]083(F) 4GB,19,18249,13231,NA
Mushkin 99[2/7/4]083(F/R) 4GB,22,15506,9981,NA
Mushkin 99[2/7/4]092(F/Y) 4GB,21,17932,11523,NA
Mushkin 99[2/7/4]110(E/F) 8GB,25,15040,9640,NA
Mushkin 99[2/7/4]110(F/S) 8GB,25,13613,8179,NA
Mushkin 99[2/7/4]122(F/R) 8GB,21,16377,11672,NA
Mushkin 99[2/7/4]123(F/Y/R 8GB,21,17272,12099,NA
Mushkin 99[2/7/4]170(F/R) 8GB,22,16904,11537,NA
Mushkin 99[2/7/4]181(F/R) 4GB,23,16545,9958,NA
Mushkin 99[2/7]218 8GB,28,11655,5788,$102.97*
Mushkin MES3U1609T8G(X2/4) 8GB,26,14643,8846,NA
Nanya Technology M2F2G64CB88B7N-CG 2GB,26,12069,7238,NA
Nanya Technology M2F2G64CB88G4N-DI 2GB,26,13417,7717,NA
Nanya Technology M2F2G64CB88G7N-CG 2GB,27,13439,7137,NA
Nanya Technology M2F4G64CB88B4N-DI 4GB,25,13320,7801,NA
Nanya Technology M2F4G64CB88C7N-DI 4GB,28,12558,7526,NA
Nanya Technology M2F4G64CB88D7N-DI 4GB,28,13321,8150,NA
Nanya Technology M2F4G64CB8HB5N-CG 4GB,26,12784,7974,NA
Nanya Technology M2F4G64CB8HD5N-CG 4GB,25,12530,7786,NA
Nanya Technology M2F4G64CB8HG4N-CG 4GB,26,12614,7113,NA
Nanya Technology M2F4G64CB8HG4N-DI 4GB,26,13896,9272,NA
Nanya Technology M2F4G64CB8HG5N-CG 4GB,26,13714,8303,NA
Nanya Technology M2F4GH64CB8HB6N-CG 4GB,26,12021,6880,NA
Nanya Technology M2F4GH64CB8HB6N-DI 4GB,25,15177,9377,NA
Nanya Technology M2F8G64CB8HB4N-DI 8GB,26,10029,5359,NA
Nanya Technology M2F8G64CB8HB5N-CG 8GB,28,11123,6168,NA
Nanya Technology M2F8G64CB8HB5N-DI 8GB,27,12679,8178,NA
Nanya Technology M2F8G64CB8HB9N-DI 8GB,27,14486,9419,NA
Nanya Technology M2F8G64CB8HC5N-DI 8GB,27,13736,9169,NA
Nanya Technology M2F8G64CB8HC9N-DI 8GB,26,14497,9723,NA
Nanya Technology M2F8G64CB8HD5N-DI 8GB,28,13893,9088,NA
Nanya Technology M2F8G64CC8HD5N-DI 8GB,29,12942,8232,NA
Nanya Technology M2P2G64CB8HC9N-DG 2GB,23,14600,9769,NA
Nanya Technology M2S4G64CB8HD5N-CG 4GB,27,9346,5757,NA
Nanya Technology M2S4G64CB8HG4N-DI 4GB,29,10854,7857,NA
Nanya Technology M2S4G64CB8HG5N-CG 4GB,33,11781,8487,NA
Nanya Technology M2S4G64CB8HG5N-DI 4GB,27,12768,9310,NA
Nanya Technology M2S4G64CC88B4N-DI 4GB,32,10821,6910,NA
Nanya Technology M2S4G64CC88C4N-DI 4GB,28,12329,8088,NA
Nanya Technology M2S8G64CB8HB5N-DI 8GB,32,10512,7263,NA
Nanya Technology M2S8G64CB8HC5N-DI 8GB,29,9700,5232,NA
Nanya Technology M2S8G64CC8HB4N-DI 8GB,29,12309,9233,NA
Nanya Technology M2S8G64CC8HB5N-DI 8GB,30,10678,7140,NA
Nanya Technology M2S8G64CC8HC5N-DI 8GB,30,11684,8588,NA
Nanya Technology M2X2G64CB88GHN-DG 2GB,23,11977,9177,NA
Nanya Technology M2X4G64CB88CHN-DG 4GB,27,12918,8075,NA
Nanya Technology M2X4G64CB88D9N-DG 4GB,25,15309,9059,NA
Nanya Technology M2X4G64CB8HG5N-DG 4GB,25,14435,9528,NA
Nanya Technology M2X4G64CB8HG9N-DG 4GB,25,14231,9543,NA
Nanya Technology M2X4G64CB8HGMN-DG 4GB,25,15912,9954,NA
Nanya Technology M2X8G64CB8HB5N-DG 8GB,26,13774,8753,NA
Nanya Technology M2X8G64CB8HB9N-DG 8GB,27,14789,9451,NA
Nanya Technology M2X8G64CB8HC4N-DG 8GB,26,12380,6998,NA
Nanya Technology M2X8G64CB8HC5N-DG 8GB,26,14577,9607,NA
Nanya Technology M2X8G64CB8HC9N-DG 8GB,27,13970,9104,NA
Nanya Technology M2X8G64CB8HD9N-DG 8GB,25,14739,9632,NA
Nanya Technology M2Y2G64CB8HC5N-CG 2GB,25,10797,8380,NA
Nanya Technology M2Y4G64CB8HG5N-CG 4GB,25,14195,8218,NA
Nanya Technology NT2GC64B88B0NF-CG 2GB,26,12654,7699,NA
Nanya Technology NT2GC64B88B0NS-CG 2GB,31,10135,7063,NA
Nanya Technology NT2GC64B88G0NF-CG 2GB,27,12061,7638,NA
Nanya Technology NT2GC64B88G0NF-DI 2GB,33,11376,8085,NA
Nanya Technology NT2GC64B88G0NS-CG 2GB,30,10308,7167,NA
Nanya Technology NT2GC64B88G0NS-DI 2GB,26,12379,7839,NA
Nanya Technology NT2GC64B8HA0NF-BE 2GB,26,11358,7095,NA
Nanya Technology NT2GC64B8HC0NF-CG 2GB,26,13760,8529,NA
Nanya Technology NT2GC64B8HC0NS-CG 2GB,28,11679,8356,NA
Nanya Technology NT4GC64B88B1NF-DI 4GB,27,13700,8579,NA
Nanya Technology NT4GC64B8HB0NF-CG 4GB,27,14154,8588,NA
Nanya Technology NT4GC64B8HB0NS-CG 4GB,29,9352,6273,NA
Nanya Technology NT4GC64B8HD0NS-CG 4GB,30,12100,8592,NA
Nanya Technology NT4GC64B8HG0NF-CG 4GB,28,13574,8053,NA
Nanya Technology NT4GC64B8HG0NF-DI 4GB,28,13657,9188,NA
Nanya Technology NT4GC64B8HG0NS-CG 4GB,30,9137,5687,NA
Nanya Technology NT4GC64B8HG0NS-DI 4GB,28,12710,8846,NA
Nanya Technology NT4GC64C88B1NS-DI 4GB,28,12801,8366,NA
Nanya Technology NT4GC64C88C0NS-DI 4GB,28,12652,8450,NA
Nanya Technology NT4GC64C8HG0NS-CG 4GB,47,7856,6067,NA
Nanya Technology NT8GC64B8HB0NF-DI 8GB,29,13379,9237,NA
Nanya Technology NT8GC64B8HB0NS-DI 8GB,28,13277,9073,NA
Nanya Technology NT8GC64C8HB0NS-DI 8GB,33,12545,8960,NA
Nanya Technology NT8GC72B4NB1NK-CG 8GB,64,5702,4316,NA
OCZ OCZ3G1333LV2G 2GB,27,12703,7785,NA
OCZ OCZ3G1333LV4G 4GB,28,11504,6144,NA
OCZ OCZ3G1600LV2G 2GB,28,12590,7551,NA
OCZ OCZ3OB1600LV2G 2GB,23,13057,9914,NA
OCZ OCZ3P1333LV2G 2GB,27,9142,5426,NA
OCZ OCZ3P1600C9ELV2G 2GB,22,15457,10331,NA
OCZ OCZ3P1600LV2G 2GB,24,12312,7654,NA
OCZ OCZ3P20002G 2GB,28,12531,7275,NA
OCZ OCZ3P2000LV2G 2GB,23,13928,11375,NA
OCZ OCZ3RPR2000LV2G 2GB,24,13604,8846,NA
Panram International Corporation 240D38G628HYKLAFR 8GB,33,8965,7232,NA
Panram International Corporation PUD31600C114G2VS 4GB,26,14751,8487,NA
Panram International Corporation PUD31600C118G2VS 8GB,29,12241,8444,NA
Panram International Corporation PUD31600C118GVS 8GB,27,12716,8499,NA
Panram International Corporation PUD31600C94GNJK 4GB,25,13534,8368,NA
Panram International Corporation PUD32133C108G2PSB 8GB,20,15401,12367,NA
Panram International Corporation PUD32400C118G2LSK 8GB,22,17459,11605,NA
Panram International Corporation PUD32800C124G2LSK 4GB,19,20033,11254,NA
Patriot Memory (PDP Systems) 1333EL Series 4GB,26,12612,7789,$59.99*
Patriot Memory (PDP Systems) 1333LL Series 2GB,27,12738,7514,NA
Patriot Memory (PDP Systems) 1333LLA Series 2GB,25,15366,8973,NA
Patriot Memory (PDP Systems) 1600 CL10 Series 8GB,26,13866,8764,NA
Patriot Memory (PDP Systems) 1600 CL11 Series 4GB,26,13346,8050,NA
Patriot Memory (PDP Systems) 1600 CL9 Series 4GB,24,14489,9090,NA
Patriot Memory (PDP Systems) 1600EL Series 4GB,25,13375,8717,$26.99*
Patriot Memory (PDP Systems) 1600ELA Series 2GB,24,13174,8950,NA
Patriot Memory (PDP Systems) 1600L CL9 Series 4GB,28,12357,8338,NA
Patriot Memory (PDP Systems) 1600LL Series 4GB,24,13951,9108,$47.99*
Patriot Memory (PDP Systems) 160C0 V3 Series 8GB,26,14023,9043,NA
Patriot Memory (PDP Systems) 1866 CL10 Series 8GB,24,14866,9711,NA
Patriot Memory (PDP Systems) 1866 CL9 Series 4GB,23,14897,10045,NA
Patriot Memory (PDP Systems) 1866EL Series 4GB,24,14369,9938,NA
Patriot Memory (PDP Systems) 186C0 V3 Series 8GB,24,14585,9884,NA
Patriot Memory (PDP Systems) 2000EL Series 2GB,22,15128,9778,NA
Patriot Memory (PDP Systems) 2133 CL11 Series 4GB,23,15113,10614,NA
Patriot Memory (PDP Systems) 2133C11 Series 4GB,22,15306,10541,$189.99
Patriot Memory (PDP Systems) 2133C9 Series 4GB,22,16343,12295,$271.11
Patriot Memory (PDP Systems) 2133EL Series 4GB,24,14164,9845,NA
Patriot Memory (PDP Systems) 213C1 V3 Series 8GB,25,13454,9309,NA
Patriot Memory (PDP Systems) 2400 CL11 Series 8GB,24,15443,9303,NA
Patriot Memory (PDP Systems) 2400C10 Series 8GB,22,16182,10850,$148.40
Patriot Memory (PDP Systems) 2400C11 Series 4GB,23,15696,10819,$104.99
Patriot Memory (PDP Systems) P34G169UH 4GB,24,13596,10013,NA
Patriot Memory (PDP Systems) P34G211UX 4GB,29,10431,9552,NA
Patriot Memory (PDP Systems) PSD32G13332 2GB,25,13568,8667,$22.99*
Patriot Memory (PDP Systems) PSD32G133381 2GB,26,12859,7538,$23.90
Patriot Memory (PDP Systems) PSD32G16002 2GB,24,15133,10194,NA
Patriot Memory (PDP Systems) PSD34G13332 4GB,26,12711,7803,$27.53
Patriot Memory (PDP Systems) PSD34G13332S 4GB,36,8391,5851,NA
Patriot Memory (PDP Systems) PSD34G133381 4GB,27,12913,7212,$88.79
Patriot Memory (PDP Systems) PSD34G16002 4GB,26,13492,9177,$41.99*
Patriot Memory (PDP Systems) PSD34G160081 4GB,27,13606,8021,$19.99
Patriot Memory (PDP Systems) PSD34G160081S 4GB,28,12734,8186,NA
Patriot Memory (PDP Systems) PSD34G1600L81S 4GB,31,12363,7697,$90.73
Patriot Memory (PDP Systems) PSD38G13332 8GB,27,11589,6950,$38.49
Patriot Memory (PDP Systems) PSD38G13332S 8GB,28,10211,7069,$31.99*
Patriot Memory (PDP Systems) PSD38G16002 8GB,28,12828,8141,$44.24
Patriot Memory (PDP Systems) PSD38G16002S 8GB,28,12793,9083,$56.99*
Patriot Memory (PDP Systems) PSD38G1600L2S 8GB,30,12277,8703,$69.99
PNY Electronics 4GBH1X04F1AA28-15 4GB,30,12623,7934,NA
PNY Electronics 4GBH1X04F91924-165 4GB,25,14220,8371,NA
PNY Electronics 4GBH2X02E99924-165 4GB,21,15318,10247,NA
PNY Electronics 4GBH2X02E99927-16- 4GB,25,14040,8714,NA
PNY Electronics 4GBH2X02F9B927-165 4GB,23,14723,9820,NA
PNY Electronics 4GBH2X02HBBB30-165 4GB,22,16307,10677,NA
PNY Electronics 64C0MHHHJ-HS 4GB,26,13702,8299,NA
PNY Electronics 8GBH2X04E99924-15- 8GB,26,13106,7927,NA
PNY Electronics 8GBH2X04E99927-15 8GB,26,13008,8095,NA
PNY Electronics 8GBH2X04F1AA28-15 8GB,23,13640,8492,NA
PNY Electronics 8GBH2X04HAAA28-15- 8GB,26,12621,8425,NA
PNY Electronics 8GBH2X04JACC31-165 8GB,20,15723,10670,NA
PNY Electronics PNY 2GB,27,13813,8382,$52.34*
"PNY Technologies, Inc. 4GB",28,12873,8537,NA
"PNY Technologies, Inc. 4GBH1X04E99927-15 4GB",25,15863,8955,NA
"PNY Technologies, Inc. 4GBH1X04F1AA28-15 4GB",24,14306,8832,NA
"PNY Technologies, Inc. 4GBH1X04H1AA28-16 4GB",23,12761,10449,NA
"PNY Technologies, Inc. 4GBH1X04H1BB31-16 4GB",28,11998,6460,NA
"PNY Technologies, Inc. 4GBH2X02E99924-165 4GB",28,12400,8207,NA
"PNY Technologies, Inc. 4GBH2X02E99927-16- 4GB",27,14136,8468,NA
"PNY Technologies, Inc. 4GBH2X02F9B927-165 4GB",25,14491,9696,NA
"PNY Technologies, Inc. 64C0MHHHJ-HS 4GB",27,13150,8092,NA
"PNY Technologies, Inc. 64D0JKHHJ 8GB",27,13908,8743,NA
"PNY Technologies, Inc. 64D0JKHNK 8GB",31,10431,8065,NA
"PNY Technologies, Inc. 8GBH2X04E99924-15- 8GB",26,11315,6113,NA
"PNY Technologies, Inc. 8GBH2X04E99927-15 8GB",26,13444,8184,NA
"PNY Technologies, Inc. 8GBH2X04F1AA28-15 8GB",25,14879,9550,NA
"PNY Technologies, Inc. 8GBH2X04F91927-15 8GB",23,14830,10289,NA
"PNY Technologies, Inc. 8GBH2X04H1BB31-16 8GB",23,15836,11097,NA
"PNY Technologies, Inc. 8GBH2X04HAAA28-15- 8GB",21,17537,12385,NA
"PNY Technologies, Inc. 8GBH2X04HAAA30-15 8GB",22,14426,9568,NA
"PNY Technologies, Inc. 8GBH2X04JACC31-165 8GB",21,17612,11797,NA
Ramaxel Technology RMR1810EC58E8F1333 2GB,28,10917,8270,NA
Ramaxel Technology RMR1870EC58E9F1333 4GB,26,11024,6499,NA
Ramaxel Technology RMR1870EF48E8W1333 2GB,25,12007,7750,NA
Ramaxel Technology RMR5030EB68F9W1600 4GB,31,12549,7659,NA
Ramaxel Technology RMR5030ED58E8W1600 2GB,26,14530,8658,NA
Ramaxel Technology RMR5030EF68F9W1600 4GB,27,12922,7650,NA
Ramaxel Technology RMR5030KD68F9F1600 4GB,26,12034,6402,NA
Ramaxel Technology RMR5030KQ68F9F1600 4GB,33,9142,5034,NA
Ramaxel Technology RMR5030ME68F9F1600 4GB,27,12936,7400,NA
Ramaxel Technology RMR5030MJ68F9F1600 4GB,27,13960,8560,NA
Ramaxel Technology RMR5030MM58E8F1600 2GB,44,10262,7643,NA
Ramaxel Technology RMR5030MN68F9F1600 4GB,28,12526,7125,NA
Ramaxel Technology RMR5040EB68FAW1600 8GB,28,12795,8264,NA
Ramaxel Technology RMR5040ED58E9W1600 4GB,28,13115,8558,NA
Ramaxel Technology RMR5040ME68FAF1600 8GB,28,10250,5633,NA
Ramaxel Technology RMR5040MM58F9F1600 4GB,29,13854,9133,NA
Ramaxel Technology RMT3010EC58E8F1333 2GB,26,13285,7729,NA
Ramaxel Technology RMT3010KD58E8F1333 2GB,30,9808,6855,NA
Ramaxel Technology RMT3020EC58E9F1333 4GB,29,9144,5792,NA
Ramaxel Technology RMT3160EB68FAW1600 8GB,29,11107,7391,NA
Ramaxel Technology RMT3160ED58E9W1600 4GB,29,11882,8179,NA
Ramaxel Technology RMT3160ME68FAF1600 8GB,30,10911,7429,NA
Ramaxel Technology RMT3170EB68E9W1600 4GB,27,12777,7827,NA
Ramaxel Technology RMT3170EB68F9W1600 4GB,30,11164,7583,NA
Ramaxel Technology RMT3170EF68F9W1600 4GB,32,10366,6671,NA
Ramaxel Technology RMT3170ME68F9F1600 4GB,30,11125,7593,NA
Ramaxel Technology RMT3170MN68F9F1600 4GB,29,11607,7790,NA
Ramos Technology EEB4GB681CAE-16IC 4GB,39,8687,6826,NA
Ramos Technology EWB4GB681CA3-16IC 4GB,25,15402,8533,NA
Ramos Technology RMB4GB58BCA3-13HC 4GB,23,11562,5592,NA
Samsung 1600 CL10 Series 8GB,25,16069,10096,NA
Samsung 2133 CL11 Series 8GB,25,15003,9981,NA
Samsung 9905428-095.D00LF 8GB,41,8292,5225,NA
Samsung M2S4G64CB8HD5N-CG 4GB,42,7629,6162,NA
Samsung M378B1G73BH0-CH9 8GB,25,12661,7955,NA
Samsung M378B1G73BH0-CK0 8GB,27,13411,8724,$84.99*
Samsung M378B1G73CB0-CK0 8GB,27,13545,9195,$53.98
Samsung M378B1G73DB0-CK0 8GB,28,12816,8391,$68.75*
Samsung M378B1G73EB0-CK0 8GB,27,13091,8557,$68.75*
Samsung M378B1G73EB0-YK0 8GB,28,13635,8974,NA
Samsung M378B1G73QH0-CK0 8GB,28,12578,8074,$53.98
Samsung M378B2873FH0-CH9 1GB,27,11960,6721,$28.99
Samsung M378B2873FHS-CH9 1GB,22,12722,7502,NA
Samsung M378B5173BH0-CH9 4GB,21,15365,9364,NA
Samsung M378B5173BH0-CK0 4GB,27,13843,8255,NA
Samsung M378B5173CB0-CK0 4GB,28,12599,7705,NA
Samsung M378B5173DB0-CK0 4GB,27,13148,7871,NA
Samsung M378B5173EB0-CK0 4GB,27,13752,8160,NA
Samsung M378B5173EB0-YK0 4GB,27,12721,7307,NA
Samsung M378B5173QH0-CK0 4GB,27,12927,7596,NA
